location,city,country,year,month,parameter,value,latitude,longitude
Maharashtra Pollution Control Board Bandra,Mumbai,IN,2016,08,o3,19.32793359375,19.041847,72.865513
Maharashtra Pollution Control Board - Solapur,Solapur,IN,2016,08,pm25,12.409506024096386,17.6599188,75.9063906
Maharashtra Pollution Control Board - Solapur,Solapur,IN,2016,08,pm10,38.410684984520124,17.6599188,75.9063906
Maharashtra Pollution Control Board Bandra,Mumbai,IN,2016,08,pm10,52.38401263157895,19.041847,72.865513
Zegrzy?ska,Legionowo,PL,2016,08,o3,52.32796486090776,52.40757694,20.95555556
Maharashtra Pollution Control Board - Solapur,Solapur,IN,2016,08,o3,39.19455177743431,17.6599188,75.9063906
Zegrzy?ska,Legionowo,PL,2016,08,so2,4.95007342143906,52.40757694,20.95555556
KPN,Granica,PL,2016,08,o3,50.3943729903537,52.28585778,20.45555556
Zegrzy?ska,Legionowo,PL,2016,08,no2,9.056502890173409,52.40757694,20.95555556
KPN,Granica,PL,2016,08,no2,7.632905296950241,52.28585778,20.45555556
KPN,Granica,PL,2016,08,so2,2.4070626003210274,52.28585778,20.45555556
Chengdu,Chengdu,CN,2016,08,pm25,-11.643817204301076,30.63,104.07
Zegrzy?ska,Legionowo,PL,2016,08,pm25,13.791630591630593,52.40757694,20.95555556
Sierra Gorda ,Sierra Gorda,CL,2016,08,pm10,43.575268817204304,-22.888724142633,-69.31814071484399
Quintero Centro,Quintero,CL,2016,08,so2,13.619019607843136,-32.786170116898,-71.53143522091699
Lota urbana,Coronel,CL,2016,08,co,685.7116388467375,-37.077619809695,-73.154136498581
Lota rural,Coronel,CL,2016,08,no2,17.33075221238938,-37.100696257418,-73.155760394707
Lota urbana,Coronel,CL,2016,08,so2,9.30878787878788,-37.077619809695,-73.154136498581
Lota rural,Coronel,CL,2016,08,so2,10.66759587020649,-37.100696257418,-73.155760394707
Lota rural,Coronel,CL,2016,08,o3,25.1583185840708,-37.100696257418,-73.155760394707
Lota rural,Coronel,CL,2016,08,co,1621.3753244837758,-37.100696257418,-73.155760394707
Lota urbana,Coronel,CL,2016,08,pm10,34.23095744680851,-37.077619809695,-73.154136498581
Lota urbana,Coronel,CL,2016,08,o3,28.883854324734443,-37.077619809695,-73.154136498581
Lota urbana,Coronel,CL,2016,08,no2,10.844962063732929,-37.077619809695,-73.154136498581
Guangzhou,Guangzhou,CN,2016,08,pm25,-78.7513440860215,23.12,113.32
Edinburgh St Leonards,Edinburgh,GB,2016,08,so2,12.453551912568306,55.945589,-3.182186
Edinburgh St Leonards,Edinburgh,GB,2016,08,pm10,13.729468599033817,55.945589,-3.182186
Auchencorth Moss,Auchencorth,GB,2016,08,pm25,2.8097165991902835,55.792159999999996,-3.2429
Edinburgh St Leonards,Edinburgh,GB,2016,08,o3,37.046031746031744,55.945589,-3.182186
Edinburgh St Leonards,Edinburgh,GB,2016,08,pm25,6.86088379705401,55.945589,-3.182186
Glasgow High Street,Glasgow,GB,2016,08,no2,18.428571428571427,55.860935999999995,-4.238214
Chesterfield Roadside,Chesterfield,GB,2016,08,no2,14.390922401171304,53.231722,-1.456944
Auchencorth Moss,Auchencorth,GB,2016,08,o3,40.85133239831697,55.792159999999996,-3.2429
Glasgow Townhead,Glasgow,GB,2016,08,pm25,6.659574468085107,55.865781999999996,-4.243631
Glasgow Townhead,Glasgow,GB,2016,08,no2,18.696378830083564,55.865781999999996,-4.243631
Edinburgh St Leonards,Edinburgh,GB,2016,08,no2,14.9916142557652,55.945589,-3.182186
Chesterfield Loundsley Green,Chesterfield,GB,2016,08,no2,6.34711964549483,53.244131,-1.4549459999999999
Chesterfield Roadside,Chesterfield,GB,2016,08,pm10,11.92361111111111,53.231722,-1.456944
Glasgow Townhead,Glasgow,GB,2016,08,o3,34.776685393258425,55.865781999999996,-4.243631
Chesterfield Loundsley Green,Chesterfield,GB,2016,08,pm25,6.507607192254495,53.244131,-1.4549459999999999
Nottingham Centre,Nottingham,GB,2016,08,no2,20.239600665557404,52.954730000000005,-1.146447
Glasgow Townhead,Glasgow,GB,2016,08,pm10,11.336647727272727,55.865781999999996,-4.243631
Grangemouth,Grangemouth,GB,2016,08,no2,6.468208092485549,56.010318999999996,-3.704399
Leicester University,Leicester,GB,2016,08,no2,18.880597014925375,52.619823,-1.127311
Grangemouth,Grangemouth,GB,2016,08,so2,9.042345276872965,56.010318999999996,-3.704399
Grangemouth,Grangemouth,GB,2016,08,pm25,5.92515923566879,56.010318999999996,-3.704399
Grangemouth,Grangemouth,GB,2016,08,pm10,9.528662420382165,56.010318999999996,-3.704399
Chesterfield Loundsley Green,Chesterfield,GB,2016,08,pm10,10.850974930362117,53.244131,-1.4549459999999999
Chesterfield Roadside,Chesterfield,GB,2016,08,pm25,7.174690508940853,53.231722,-1.456944
Nottingham Centre,Nottingham,GB,2016,08,so2,2.952998379254457,52.954730000000005,-1.146447
Southend-on-Sea,London,GB,2016,08,o3,52.179127725856695,51.544206,0.678408
London Bloomsbury,London,GB,2016,08,o3,33.97435897435897,51.522290000000005,-0.125889
Leicester University,Leicester,GB,2016,08,o3,38.16081081081081,52.619823,-1.127311
Sandy Roadside,Sandy,GB,2016,08,no2,24.06687898089172,52.132417,-0.300306
London Bexley,London,GB,2016,08,pm25,8.136134453781512,51.466029999999996,0.184806
London Harrow Stanmore,London,GB,2016,08,pm25,9.38659793814433,51.617333,-0.298777
Leicester University,Leicester,GB,2016,08,pm25,7.5190311418685125,52.619823,-1.127311
Norwich Lakenfields,Norwich,GB,2016,08,no2,9.392290249433106,52.61419300000001,1.301976
Camden Kerbside,London,GB,2016,08,pm10,15.188888888888888,51.54421,-0.175269
London Eltham,London,GB,2016,08,o3,43.594182825484765,51.45258,0.070766
London Teddington Bushy Park,London,GB,2016,08,pm25,6.129770992366412,51.425286,-0.34560599999999997
Nottingham Centre,Nottingham,GB,2016,08,o3,36.462595419847325,52.954730000000005,-1.146447
Southend-on-Sea,London,GB,2016,08,pm25,10.237136465324385,51.544206,0.678408
London Bexley,London,GB,2016,08,no2,17.712737127371273,51.466029999999996,0.184806
London Harlington,London,GB,2016,08,no2,18.799180327868854,51.48879,-0.441614
Middlesbrough,Middlesbrough,GB,2016,08,no2,10.073608617594255,54.569297,-1.220874
Nottingham Centre,Nottingham,GB,2016,08,pm25,8.739057239057239,52.954730000000005,-1.146447
Stanford-le-Hope Roadside,Stanford-le-Hope,GB,2016,08,no2,18.182089552238807,51.518167,0.43954799999999994
London Bloomsbury,London,GB,2016,08,pm25,10.745038167938931,51.522290000000005,-0.125889
London Marylebone Road,London,GB,2016,08,so2,8.010796221322536,51.522529999999996,-0.154611
Nottingham Centre,Nottingham,GB,2016,08,pm10,13.97301854974705,52.954730000000005,-1.146447
Stanford-le-Hope Roadside,Stanford-le-Hope,GB,2016,08,pm25,10.842857142857143,51.518167,0.43954799999999994
London Bloomsbury,London,GB,2016,08,pm10,19.291603053435114,51.522290000000005,-0.125889
London N. Kensington,London,GB,2016,08,o3,47.70715249662618,51.52105,-0.21349200000000002
Norwich Lakenfields,Norwich,GB,2016,08,o3,44.21896162528217,52.61419300000001,1.301976
Camden Kerbside,London,GB,2016,08,pm25,11.666666666666666,51.54421,-0.175269
London Harlington,London,GB,2016,08,o3,41.252043596730246,51.48879,-0.441614
London N. Kensington,London,GB,2016,08,pm10,19.407557354925775,51.52105,-0.21349200000000002
Sandy Roadside,Sandy,GB,2016,08,pm25,9.577941176470588,52.132417,-0.300306
Camden Kerbside,London,GB,2016,08,no2,46.58395245170877,51.54421,-0.175269
London Eltham,London,GB,2016,08,no2,13.447988904299583,51.45258,0.070766
London N. Kensington,London,GB,2016,08,pm25,9.376093294460642,51.52105,-0.21349200000000002
Sandy Roadside,Sandy,GB,2016,08,pm10,18.2027027027027,52.132417,-0.300306
Stanford-le-Hope Roadside,Stanford-le-Hope,GB,2016,08,pm10,16.530434782608694,51.518167,0.43954799999999994
London Bloomsbury,London,GB,2016,08,so2,5.388349514563107,51.522290000000005,-0.125889
London Marylebone Road,London,GB,2016,08,no2,80.64772727272727,51.522529999999996,-0.154611
Middlesbrough,Middlesbrough,GB,2016,08,pm25,6.311557788944723,54.569297,-1.220874
Sunderland Silksworth,Sunderland,GB,2016,08,no2,7.617283950617284,54.88361,-1.406878
Blackpool Marton,Blackpool,GB,2016,08,no2,9.570336391437309,53.80489,-3.007175
Southend-on-Sea,London,GB,2016,08,no2,14.01388888888889,51.544206,0.678408
London Bloomsbury,London,GB,2016,08,no2,34.92702702702703,51.522290000000005,-0.125889
London Marylebone Road,London,GB,2016,08,o3,17.058423913043477,51.522529999999996,-0.154611
Newcastle Centre,Newcastle,GB,2016,08,pm10,7.800332778702163,54.97825,-1.610528
London N. Kensington,London,GB,2016,08,no2,22.708502024291498,51.52105,-0.21349200000000002
Newcastle Centre,Newcastle,GB,2016,08,o3,36.69894099848714,54.97825,-1.610528
Stockton-on-Tees Eaglescliffe,Stockton-on-Tees,GB,2016,08,pm25,8.024711696869852,54.516667000000005,-1.358547
Blackpool Marton,Blackpool,GB,2016,08,o3,48.667153284671535,53.80489,-3.007175
Liverpool Speke,Liverpool,GB,2016,08,pm25,6.717065868263473,53.34633,-2.8443330000000002
Middlesbrough,Middlesbrough,GB,2016,08,so2,11.985443959243085,54.569297,-1.220874
Stockton-on-Tees Eaglescliffe,Stockton-on-Tees,GB,2016,08,no2,8.967407407407407,54.516667000000005,-1.358547
Carlisle Roadside,Carlisle,GB,2016,08,no2,16.53252032520325,54.894833999999996,-2.945307
Salford Eccles,Manchester,GB,2016,08,no2,15.597475455820478,53.484809999999996,-2.334139
Wirral Tranmere,Liverpool,GB,2016,08,no2,14.106017191977077,53.37286999999999,-3.022722
Derry Rosemount,Derry,GB,2016,08,pm10,9.18341307814992,55.002818000000005,-7.331179
Middlesbrough,Middlesbrough,GB,2016,08,pm10,8.417085427135678,54.569297,-1.220874
Aberdeen,Aberdeen,GB,2016,08,o3,43.935222672064775,57.15736,-2.094278
Liverpool Speke,Liverpool,GB,2016,08,o3,44.221902017291065,53.34633,-2.8443330000000002
Salford Eccles,Manchester,GB,2016,08,pm10,12.501424501424502,53.484809999999996,-2.334139
Belfast Centre,Belfast,GB,2016,08,no2,18.273187183811128,54.59965,-5.928833
Newcastle Centre,Newcastle,GB,2016,08,pm25,6.316139767054908,54.97825,-1.610528
Aberdeen,Aberdeen,GB,2016,08,pm25,4.380566801619433,57.15736,-2.094278
Middlesbrough,Middlesbrough,GB,2016,08,o3,43.58102189781022,54.569297,-1.220874
Stockton-on-Tees A1305 Roadside,Stockton-on-Tees,GB,2016,08,pm25,12.906727828746178,54.565819,-1.3159
Aberdeen,Aberdeen,GB,2016,08,no2,12.25035360678925,57.15736,-2.094278
Liverpool Speke,Liverpool,GB,2016,08,so2,4.3840472673559825,53.34633,-2.8443330000000002
Wirral Tranmere,Liverpool,GB,2016,08,o3,42.85694249649369,53.37286999999999,-3.022722
Newcastle Centre,Newcastle,GB,2016,08,no2,20.81618887015177,54.97825,-1.610528
Sunderland Silksworth,Sunderland,GB,2016,08,o3,51.12893982808023,54.88361,-1.406878
Stockton-on-Tees A1305 Roadside,Stockton-on-Tees,GB,2016,08,no2,9.710909090909091,54.565819,-1.3159
Aberdeen,Aberdeen,GB,2016,08,pm10,9.807017543859649,57.15736,-2.094278
Blackpool Marton,Blackpool,GB,2016,08,pm25,5.061166429587482,53.80489,-3.007175
Preston,Preston,GB,2016,08,no2,14.270386266094421,53.76559,-2.6803529999999998
Belfast Centre,Belfast,GB,2016,08,so2,11.424471299093655,54.59965,-5.928833
Stockton-on-Tees Eaglescliffe,Stockton-on-Tees,GB,2016,08,pm10,13.45813953488372,54.516667000000005,-1.358547
Liverpool Speke,Liverpool,GB,2016,08,no2,13.395522388059701,53.34633,-2.8443330000000002
Warrington,Warrington,GB,2016,08,pm25,7.484480431848853,53.38928000000001,-2.615358
Sunderland Silksworth,Sunderland,GB,2016,08,pm25,6.029465930018416,54.88361,-1.406878
Carlisle Roadside,Carlisle,GB,2016,08,pm10,9.481781376518219,54.894833999999996,-2.945307
Preston,Preston,GB,2016,08,pm25,6.898355754857997,53.76559,-2.6803529999999998
Belfast Centre,Belfast,GB,2016,08,o3,38.88375350140056,54.59965,-5.928833
Liverpool Speke,Liverpool,GB,2016,08,pm10,11.826347305389222,53.34633,-2.8443330000000002
Warrington,Warrington,GB,2016,08,pm10,13.515519568151147,53.38928000000001,-2.615358
Carlisle Roadside,Carlisle,GB,2016,08,pm25,7.248313090418353,54.894833999999996,-2.945307
Salford Eccles,Manchester,GB,2016,08,pm25,6.164051355206848,53.484809999999996,-2.334139
Ballymena Ballykeel,Ballymena,GB,2016,08,no2,10.795918367346939,54.861594999999994,-6.250873
Chatham Roadside,Chatham,GB,2016,08,pm10,16.974512743628186,51.374264000000004,0.54797
Preston,Preston,GB,2016,08,o3,42.32524964336662,53.76559,-2.6803529999999998
Belfast Centre,Belfast,GB,2016,08,pm10,16.71951219512195,54.59965,-5.928833
Wigan Centre,Wigan,GB,2016,08,o3,36.346080305927345,53.54914,-2.638139
Derry Rosemount,Derry,GB,2016,08,so2,9.210884353741497,55.002818000000005,-7.331179
Eastbourne,Eastbourne,GB,2016,08,no2,9.058333333333334,50.805778000000004,0.271611
Belfast Centre,Belfast,GB,2016,08,pm25,11.519823788546255,54.59965,-5.928833
Chatham Roadside,Chatham,GB,2016,08,no2,21.997275204359674,51.374264000000004,0.54797
Derry Rosemount,Derry,GB,2016,08,no2,6.4427792915531334,55.002818000000005,-7.331179
Derry Rosemount,Derry,GB,2016,08,o3,44.98105548037889,55.002818000000005,-7.331179
Chilbolton Observatory,Stockbridge,GB,2016,08,so2,7.9751461988304095,51.149617,-1.438228
Derry Rosemount,Derry,GB,2016,08,pm25,5.628389154704944,55.002818000000005,-7.331179
Eastbourne,Eastbourne,GB,2016,08,pm10,14.026856240126381,50.805778000000004,0.271611
Reading New Town,Reading,GB,2016,08,o3,42.64912280701754,51.45309,-0.944067
Rochester Stoke,Rochester,GB,2016,08,so2,5.038028169014084,51.45617,0.634889
Chatham Roadside,Chatham,GB,2016,08,pm25,9.241086587436333,51.374264000000004,0.54797
Chilbolton Observatory,Stockbridge,GB,2016,08,o3,48.39828080229226,51.149617,-1.438228
Chilbolton Observatory,Stockbridge,GB,2016,08,no2,8.140350877192983,51.149617,-1.438228
Reading New Town,Reading,GB,2016,08,pm10,12.233983286908078,51.45309,-0.944067
Eastbourne,Eastbourne,GB,2016,08,pm25,4.142857142857143,50.805778000000004,0.271611
Reading New Town,Reading,GB,2016,08,pm25,7.455431754874652,51.45309,-0.944067
Cardiff Centre,Cardiff,GB,2016,08,pm25,7.548295454545454,51.48178,-3.17625
Newport,Newport,GB,2016,08,no2,15.244005641748942,51.601203000000005,-2.977281
Oxford St Ebbes,Oxford,GB,2016,08,no2,10.189928057553956,51.744806,-1.260278
Rochester Stoke,Rochester,GB,2016,08,no2,6.886426592797784,51.45617,0.634889
Chepstow A48,Chepstow,GB,2016,08,pm10,15.94017094017094,51.638094,-2.678731
Oxford St Ebbes,Oxford,GB,2016,08,pm10,17.369337979094077,51.744806,-1.260278
Rochester Stoke,Rochester,GB,2016,08,pm10,13.616591928251122,51.45617,0.634889
Chepstow A48,Chepstow,GB,2016,08,no2,27.184531886024423,51.638094,-2.678731
Swansea Roadside,Swansea,GB,2016,08,no2,18.699544764795146,51.632696,-3.947374
Plymouth Centre,Plymouth,GB,2016,08,no2,13.867746288798921,50.37167,-4.142361
Birmingham Tyburn Roadside,Birmingham,GB,2016,08,pm25,10.718055555555555,52.512193999999994,-1.830861
Portsmouth,Portsmouth,GB,2016,08,o3,48.851190476190474,50.82881,-1.068583
Cardiff Centre,Cardiff,GB,2016,08,so2,4.225174825174825,51.48178,-3.17625
Port Talbot Margam,Port Talbot,GB,2016,08,no2,11.726628895184136,51.58395,-3.770822
Bristol St Paul's,Bristol,GB,2016,08,no2,17.94289897510981,51.462839,-2.584482
Birmingham Acocks Green,Birmingham,GB,2016,08,no2,11.704152249134948,52.437165,-1.8299990000000002
Leamington Spa Rugby Road,Leamington Spa,GB,2016,08,no2,13.03347280334728,52.294884,-1.5429110000000001
Portsmouth,Portsmouth,GB,2016,08,no2,12.881818181818181,50.82881,-1.068583
Rochester Stoke,Rochester,GB,2016,08,pm25,8.553846153846154,51.45617,0.634889
Port Talbot Margam,Port Talbot,GB,2016,08,o3,47.81114130434783,51.58395,-3.770822
Bristol St Paul's,Bristol,GB,2016,08,pm10,12.927877947295423,51.462839,-2.584482
Birmingham Tyburn,Birmingham,GB,2016,08,pm10,17.014492753623188,52.511722,-1.830583
Leamington Spa Rugby Road,Leamington Spa,GB,2016,08,pm25,6.757894736842105,52.294884,-1.5429110000000001
Leeds Centre,Leeds,GB,2016,08,o3,34.98245614035088,53.80378,-1.5464719999999998
Portsmouth,Portsmouth,GB,2016,08,pm25,12.284923928077456,50.82881,-1.068583
Cardiff Centre,Cardiff,GB,2016,08,o3,40.186535764375876,51.48178,-3.17625
Newport,Newport,GB,2016,08,pm25,8.128205128205128,51.601203000000005,-2.977281
Barnstaple A39,Barnstaple,GB,2016,08,pm25,9.618528610354224,51.074793,-4.041924
Saltash Callington Road,Saltash,GB,2016,08,pm25,5.090782122905028,50.411463,-4.227678
Coventry Allesley,Coventry,GB,2016,08,o3,45.206944444444446,52.411563,-1.5602280000000002
Stoke-on-Trent Centre,Stoke-on-Trent,GB,2016,08,no2,20.61711079943899,53.028209999999994,-2.175133
Leeds Headingley Kerbside,Leeds,GB,2016,08,no2,24.335142469470828,53.819972,-1.5763610000000001
Reading New Town,Reading,GB,2016,08,no2,14.533515731874145,51.45309,-0.944067
Cardiff Centre,Cardiff,GB,2016,08,no2,13.841958041958042,51.48178,-3.17625
Port Talbot Margam,Port Talbot,GB,2016,08,pm25,8.663967611336032,51.58395,-3.770822
Bristol St Paul's,Bristol,GB,2016,08,o3,43.83356643356643,51.462839,-2.584482
Birmingham Acocks Green,Birmingham,GB,2016,08,pm25,7.666167664670659,52.437165,-1.8299990000000002
Leamington Spa Rugby Road,Leamington Spa,GB,2016,08,pm10,13.871929824561404,52.294884,-1.5429110000000001
Leeds Centre,Leeds,GB,2016,08,so2,6.668027210884354,53.80378,-1.5464719999999998
York Bootham,York,GB,2016,08,pm10,10.620782726045883,53.967513000000004,-1.086514
Rochester Stoke,Rochester,GB,2016,08,o3,55.85218702865762,51.45617,0.634889
Newport,Newport,GB,2016,08,pm10,15.605937921727396,51.601203000000005,-2.977281
Barnstaple A39,Barnstaple,GB,2016,08,pm10,14.080381471389646,51.074793,-4.041924
Plymouth Centre,Plymouth,GB,2016,08,pm10,13.125675675675677,50.37167,-4.142361
Birmingham Tyburn Roadside,Birmingham,GB,2016,08,no2,28.862552594670408,52.512193999999994,-1.830861
Stoke-on-Trent Centre,Stoke-on-Trent,GB,2016,08,pm25,8.077032810271042,53.028209999999994,-2.175133
Leeds Centre,Leeds,GB,2016,08,no2,22.085948158253753,53.80378,-1.5464719999999998
Sheffield Devonshire Green,Sheffield,GB,2016,08,pm25,10.035608308605342,53.378622,-1.4780959999999999
Cardiff Centre,Cardiff,GB,2016,08,pm10,16.601706970128024,51.48178,-3.17625
Swansea Roadside,Swansea,GB,2016,08,pm25,15.354449472096531,51.632696,-3.947374
Plymouth Centre,Plymouth,GB,2016,08,o3,41.68421052631579,50.37167,-4.142361
Birmingham Tyburn,Birmingham,GB,2016,08,pm25,8.649526387009471,52.511722,-1.830583
Hull Freetown,Hull,GB,2016,08,pm25,7.5492577597840755,53.748780000000004,-0.34122199999999997
Chepstow A48,Chepstow,GB,2016,08,pm25,9.585987261146498,51.638094,-2.678731
Port Talbot Margam,Port Talbot,GB,2016,08,pm10,20.85472972972973,51.58395,-3.770822
Plymouth Centre,Plymouth,GB,2016,08,pm25,7.4067567567567565,50.37167,-4.142361
Birmingham Tyburn Roadside,Birmingham,GB,2016,08,o3,33.20140845070423,52.512193999999994,-1.830861
Hull Freetown,Hull,GB,2016,08,no2,17.672064777327936,53.748780000000004,-0.34122199999999997
Leeds Headingley Kerbside,Leeds,GB,2016,08,pm25,10.789473684210526,53.819972,-1.5763610000000001
Swansea Roadside,Swansea,GB,2016,08,pm10,22.12788906009245,51.632696,-3.947374
Saltash Callington Road,Saltash,GB,2016,08,pm10,12.409217877094973,50.411463,-4.227678
Coventry Allesley,Coventry,GB,2016,08,no2,15.983333333333333,52.411563,-1.5602280000000002
Hull Freetown,Hull,GB,2016,08,so2,4.535762483130904,53.748780000000004,-0.34122199999999997
Leeds Headingley Kerbside,Leeds,GB,2016,08,pm10,13.043184885290149,53.819972,-1.5763610000000001
Bristol St Paul's,Bristol,GB,2016,08,pm25,8.368932038834952,51.462839,-2.584482
Birmingham Acocks Green,Birmingham,GB,2016,08,o3,43.17944785276074,52.437165,-1.8299990000000002
Coventry Allesley,Coventry,GB,2016,08,pm25,7.91432584269663,52.411563,-1.5602280000000002
Stoke-on-Trent Centre,Stoke-on-Trent,GB,2016,08,o3,38.58732394366197,53.028209999999994,-2.175133
Leeds Centre,Leeds,GB,2016,08,pm25,5.940620782726046,53.80378,-1.5464719999999998
Sheffield Devonshire Green,Sheffield,GB,2016,08,pm10,13.36646884272997,53.378622,-1.4780959999999999
Leeds Centre,Leeds,GB,2016,08,pm10,13.803892215568862,53.80378,-1.5464719999999998
York Fishergate,York,GB,2016,08,no2,19.635983263598327,53.951889,-1.075861
Hull Freetown,Hull,GB,2016,08,o3,40.771929824561404,53.748780000000004,-0.34122199999999997
York Fishergate,York,GB,2016,08,pm25,8.642375168690958,53.951889,-1.075861
Sheffield Devonshire Green,Sheffield,GB,2016,08,o3,41.46895424836601,53.378622,-1.4780959999999999
York Fishergate,York,GB,2016,08,pm10,16.73144399460189,53.951889,-1.075861
York Bootham,York,GB,2016,08,pm25,6.222672064777328,53.967513000000004,-1.086514
MNB,Ulaanbaatar,MN,2016,08,pm10,89.43145161290323,47.929732,106.88862900000001
Tolgoit,Ulaanbaatar,MN,2016,08,o3,51.486251808972504,47.922495,106.79480500000001
Bayankhoshuu,Ulaanbaatar,MN,2016,08,pm25,21.662273476112027,47.95756,106.82275200000001
Tolgoit,Ulaanbaatar,MN,2016,08,pm10,96.93921852387844,47.922495,106.79480500000001
Amgalan,Ulaanbaatar,MN,2016,08,so2,13.290220820189274,47.913429,106.99790700000001
MNB,Ulaanbaatar,MN,2016,08,so2,7.556547619047619,47.929732,106.88862900000001
Amgalan,Ulaanbaatar,MN,2016,08,o3,55.10725552050473,47.913429,106.99790700000001
MNB,Ulaanbaatar,MN,2016,08,pm25,18.676075268817204,47.929732,106.88862900000001
Bayankhoshuu,Ulaanbaatar,MN,2016,08,pm10,135.9056603773585,47.95756,106.82275200000001
Tolgoit,Ulaanbaatar,MN,2016,08,no2,13.089855072463768,47.922495,106.79480500000001
Amgalan,Ulaanbaatar,MN,2016,08,co,381.3422712933754,47.913429,106.99790700000001
Tolgoit,Ulaanbaatar,MN,2016,08,so2,7.128798842257598,47.922495,106.79480500000001
MNB,Ulaanbaatar,MN,2016,08,o3,59.056603773584904,47.929732,106.88862900000001
Bayankhoshuu,Ulaanbaatar,MN,2016,08,so2,13.686335403726709,47.95756,106.82275200000001
MNB,Ulaanbaatar,MN,2016,08,co,392.69086021505376,47.929732,106.88862900000001
Amgalan,Ulaanbaatar,MN,2016,08,pm10,68.52208201892745,47.913429,106.99790700000001
Tolgoit,Ulaanbaatar,MN,2016,08,co,251.07971014492753,47.922495,106.79480500000001
Amgalan,Ulaanbaatar,MN,2016,08,no2,19.510673234811165,47.913429,106.99790700000001
Tolgoit,Ulaanbaatar,MN,2016,08,pm25,18.191027496382056,47.922495,106.79480500000001
MNB,Ulaanbaatar,MN,2016,08,no2,22.48921832884097,47.929732,106.88862900000001
Amgalan,Ulaanbaatar,MN,2016,08,pm25,15.906940063091483,47.913429,106.99790700000001
Collectorate - Gaya - BSPCB,Gaya,IN,2016,08,no2,67.46257416267943,24.7489694,84.9438395
Collectorate - Gaya - BSPCB,Gaya,IN,2016,08,so2,5.208344497607655,24.7489694,84.9438395
Collectorate - Gaya - BSPCB,Gaya,IN,2016,08,pm25,22.404784688995214,24.7489694,84.9438395
Vikas Sadan Gurgaon - HSPCB,Gurgaon,IN,2016,08,so2,1.8514122533748705,28.450128499999998,77.0263051
Collectorate - Gaya - BSPCB,Gaya,IN,2016,08,co,557.4162679425838,24.7489694,84.9438395
City Railway Station - KSPCB,Bengaluru,IN,2016,08,no2,26.81204545454546,12.977347199999999,77.57069722222221
Vikas Sadan Gurgaon - HSPCB,Gurgaon,IN,2016,08,co,370.6988694758479,28.450128499999998,77.0263051
Vikas Sadan Gurgaon - HSPCB,Gurgaon,IN,2016,08,pm25,39.355149812734076,28.450128499999998,77.0263051
Navi Mumbai Municipal Corporation Airoli,Mumbai,IN,2016,08,pm25,25.795136518771333,19.1494,72.9986
Vikas Sadan Gurgaon - HSPCB,Gurgaon,IN,2016,08,no2,6.667774869109948,28.450128499999998,77.0263051
Navi Mumbai Municipal Corporation Airoli,Mumbai,IN,2016,08,pm10,34.46674917491749,19.1494,72.9986
City Railway Station - KSPCB,Bengaluru,IN,2016,08,pm10,56.869598540145994,12.977347199999999,77.57069722222221
