location,city,country,year,month,parameter,value,latitude,longitude
DAX,AIRAQ,FR,2017,03,o3,57.20367521367521,43.704719649007885,-1.0386141651933083
AGEN,AIRAQ,FR,2017,03,no2,12.043803418803419,44.192239212466404,0.6238889479738489
AGEN,AIRAQ,FR,2017,03,o3,58.63034188034188,44.192239212466404,0.6238889479738489
LEOGNAN,AIRAQ,FR,2017,03,o3,69.32553191489362,44.72249952690306,-0.576111151272668
TALENCE,AIRAQ,FR,2017,03,pm25,7.5305228758169935,44.80057149662629,-0.5880560496056053
MONT DE MARSAN,AIRAQ,FR,2017,03,no2,14.705170940170941,43.89605163054142,-0.4906166890524449
MONT DE MARSAN,AIRAQ,FR,2017,03,pm10,15.70405982905983,43.89605163054142,-0.4906166890524449
TALENCE,AIRAQ,FR,2017,03,o3,55.385569620253165,44.80057149662629,-0.5880560496056053
TALENCE,AIRAQ,FR,2017,03,pm10,16.134493670886076,44.80057149662629,-0.5880560496056053
TALENCE,AIRAQ,FR,2017,03,no2,17.818544303797466,44.80057149662629,-0.5880560496056053
MERIGNAC,AIRAQ,FR,2017,03,pm10,17.28936170212766,44.841415133846766,-0.6500002783373511
MONT DE MARSAN,AIRAQ,FR,2017,03,pm25,8.639957264957266,43.89605163054142,-0.4906166890524449
MARMANDE,AIRAQ,FR,2017,03,pm25,5.912393162393163,44.508667042271306,0.14250334678101614
HAMEAU,AIRAQ,FR,2017,03,no2,10.458808510638297,43.30779924196761,-0.3227781563134059
HAMEAU,AIRAQ,FR,2017,03,pm10,9.435897435897436,43.30779924196761,-0.3227781563134059
SAINT-CROUTS,AIRAQ,FR,2017,03,pm10,22.25,43.47973611620245,-1.4880592681439873
SAINT-CROUTS,AIRAQ,FR,2017,03,o3,60.81382978723404,43.47973611620245,-1.4880592681439873
SAINT-CROUTS,AIRAQ,FR,2017,03,no2,14.592170212765957,43.47973611620245,-1.4880592681439873
MERIGNAC,AIRAQ,FR,2017,03,no2,22.749617021276595,44.841415133846766,-0.6500002783373511
HALLES,AIR BREIZH,FR,2017,03,no2,32.84765027322405,48.10751395138051,-1.679840598150664
Lorient CTM,AIR BREIZH,FR,2017,03,o3,67.6484971098266,47.75221021142986,-3.375653242052973
Rennes St-Yves,AIR BREIZH,FR,2017,03,o3,55.14638888888889,48.11081294624919,-1.6828230048939408
Vannes Roscanvec,AIR BREIZH,FR,2017,03,o3,69.93647058823528,47.6566951743188,-2.75819623151342
StMalo Courtoisville,AIR BREIZH,FR,2017,03,no2,8.566500000000001,48.65474141404904,-1.9961374096891475
Fougeres DSTE,AIR BREIZH,FR,2017,03,no2,9.101166666666666,48.34748569864203,-1.2022243278899971
Hayange,AIR LORRAINE,FR,2017,03,pm10,11.396153846153847,49.324718384092954,6.076105767103191
Fougeres DSTE,AIR BREIZH,FR,2017,03,o3,63.47238888888888,48.34748569864203,-1.2022243278899971
StMalo Courtoisville,AIR BREIZH,FR,2017,03,o3,67.60683333333334,48.65474141404904,-1.9961374096891475
Brest Pen ar Streat,AIR BREIZH,FR,2017,03,o3,74.78016666666667,48.40906200610768,-4.475110301439696
Hallein Winterstall,Amt der Salzburger Landesregierung,AT,2017,03,no2,3.951501875575221,47.66699999946559,13.106
Rennes Pays-Bas,AIR BREIZH,FR,2017,03,o3,59.80813559322034,48.08963571510954,-1.6591074813931854
Centre Penitencier,ORA,FR,2017,03,so2,2.1500442477876107,-20.94976828910533,55.31385345118793
"Herzfelde, Hauptstr.",Manfred Lotz,DE,2017,03,co,398.01526717557255,52.48188199999999,13.84825
Blankenfelde-Mahlow,Manfred Lotz,DE,2017,03,co,260.4186046511628,52.34970299999999,13.424304000000001
Erfurt Bautzener Weg,Peter Reischl,DE,2017,03,pm10,8.22538604446352,50.993127,11.056578000000002
Cartignies,ATMO NORD-PAS-DE-CALAIS,FR,2017,03,o3,57.988571428571426,50.09226573357362,3.8500265941379688
Cartignies,ATMO NORD-PAS-DE-CALAIS,FR,2017,03,pm10,11.101679389312975,50.09226573357362,3.8500265941379688
Gard Rhodanien2,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,o3,61.000424528301885,43.942899517238864,4.679683641092235
Gard Rhodanien1,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,o3,62.20748815165877,43.82914541410881,4.642951529124588
Gard Rhodanien1,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,no2,5.56308056872038,43.82914541410881,4.642951529124588
Agathois-pisc?nois,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,o3,78.26853773584905,43.287727783668394,3.5048309799093604
Agathois-pisc?nois,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,no2,9.108962264150941,43.287727783668394,3.5048309799093604
P?riurbaine Sud,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,o3,56.99713615023474,43.57059846669135,3.9115522079473153
P?riurbaine Nord,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,o3,68.7399530516432,43.69536754074316,3.800816882873901
Pr?s Ar?nes,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,no2,22.083708920187792,43.591552269686595,3.8868934533982338
Pr?s Ar?nes,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,pm25,10.772629107981224,43.591552269686595,3.8868934533982338
Pr?s Ar?nes,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,o3,50.45136150234742,43.591552269686595,3.8868934533982338
Pr?s Ar?nes,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,pm10,15.769014084507043,43.591552269686595,3.8868934533982338
Chaptal,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,no2,26.63234741784038,43.61165325463869,3.8647230321861636
Les Carmes,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,no2,17.76280193236715,42.69577667209165,2.8996988550679266
Les Carmes,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,pm25,7.268937198067632,42.69577667209165,2.8996988550679266
St Est?ve,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,o3,68.84971830985916,42.719804390745466,2.839871057145567
Rigaud,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,no2,18.695757575757575,42.684023467582726,2.9034538129555463
Lunel,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,pm25,7.380283018867924,43.6757493538059,4.0884215042376075
Biterrois-Narbonnais,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,o3,70.72509345794391,43.40681717971272,3.1888036629561123
Al?s C?vennes,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,o3,62.24610526315791,44.14275183559539,4.13879902537103
Gauzy,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,pm10,14.082549019607844,43.83439440351211,4.3742205118802335
Gauzy,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,pm25,9.158692810457516,43.83439440351211,4.3742205118802335
Gauzy,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,o3,55.33091503267975,43.83439440351211,4.3742205118802335
Gauzy,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,no2,18.70470588235294,43.83439440351211,4.3742205118802335
La Calmette,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,o3,52.059375,43.92536823275098,4.265811823392689
La Calmette,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,no2,6.900812500000001,43.92536823275098,4.265811823392689
La Calmette,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,pm10,13.997412587412589,43.92536823275098,4.265811823392689
Planas,AIR LANGUEDOC-ROUSSILLON,FR,2017,03,no2,45.91443298969072,43.829858266919935,4.361985457710524
Schlucht,AIR LORRAINE,FR,2017,03,so2,5.00547263681592,48.05109838876343,7.011117230578995
Schlucht,AIR LORRAINE,FR,2017,03,o3,76.44796019900497,48.05109838876343,7.011117230578995
Schlucht,AIR LORRAINE,FR,2017,03,no2,4.274527363184079,48.05109838876343,7.011117230578995
M?nster-Geist,J?rgen Friesel,DE,2017,03,o3,48.00512334801761,51.936547,7.611581
Soest-Ost,J?rgen Friesel,DE,2017,03,no2,9.87384331797235,51.57066200000001,8.148061
D?sseldorf-L?rick,J?rgen Friesel,DE,2017,03,o3,48.98740654205608,51.249211,6.7323830000000005
Gelsenkirchen Kurt-Schumacher-Stra?e,J?rgen Friesel,DE,2017,03,no2,50.55737668161435,51.527883,7.0845970000000005
Essen-Ost Steeler Stra?e,J?rgen Friesel,DE,2017,03,no2,34.714254545454544,51.45117699999999,7.030603
Warstein,J?rgen Friesel,DE,2017,03,no2,10.964331632653062,51.443012,8.360714
Dortmund Steinstra?e,J?rgen Friesel,DE,2017,03,pm10,18.770955357142856,51.51963900000001,7.464347000000001
M?nster Weseler Stra?e,J?rgen Friesel,DE,2017,03,pm10,18.608272321428576,51.95326699999998,7.619387
Dortmund-Eving,J?rgen Friesel,DE,2017,03,no2,26.66995391705069,51.53691100000001,7.4574630000000015
Hamburg Veddel,Dagmar G?mer,DE,2017,03,pm25,8.829182741116751,53.52326200000001,10.021227
Hamburg Bramfeld,Dagmar G?mer,DE,2017,03,o3,46.945516000000005,53.63074,10.110595
Hamburg Wilhelmsburg,Dagmar G?mer,DE,2017,03,so2,3.126044,53.50793,9.990569
Hamburg Finkenwerder West,Dagmar G?mer,DE,2017,03,pm10,14.230281746031746,53.535957999999994,9.84408
Hamburg Sternschanze,Dagmar G?mer,DE,2017,03,no2,31.588805555555552,53.56414,9.967882000000001
Hamburg Bramfeld,Dagmar G?mer,DE,2017,03,no2,21.55743253968254,53.63074,10.110595
Fulda-Zentral,Stefan Jacobi,DE,2017,03,no2,21.47369857886076,50.546384,9.680167
Wuppertal-Langerfeld,J?rgen Friesel,DE,2017,03,no2,24.870315555555557,51.277646999999995,7.231895
Aachen-Burtscheid,J?rgen Friesel,DE,2017,03,pm10,11.0295756302521,50.754704,6.093923
Solingen-Wald,J?rgen Friesel,DE,2017,03,pm10,12.796579831932775,51.183772999999995,7.052633999999999
Oberhausen M?lheimer Stra?e 117,J?rgen Friesel,DE,2017,03,no2,52.98570222222222,51.474971000000004,6.863657000000001
Schwandorf/Wackersdorfer Stra?e,Heinz Ott,DE,2017,03,no2,17.33984126984127,49.321954999999996,12.128139
Bayreuth/Hohenzollernring,Heinz Ott,DE,2017,03,no2,24.883697478991596,49.943637,11.570087999999998
Andechs/Rothenfeld,Heinz Ott,DE,2017,03,pm25,4.044453781512606,47.96875299999999,11.220172
Regensburg/Rathaus,Heinz Ott,DE,2017,03,pm10,12.016746031746031,49.015245,12.101557000000001
Tiefenbach/Altenschneeberg,Heinz Ott,DE,2017,03,pm25,4.15042372881356,49.438464,12.548868999999998
Kulmbach/Konrad-Adenauer-Stra?e,Heinz Ott,DE,2017,03,no2,19.6877731092437,50.103134999999995,11.442591000000002
Fulda-Zentral,Stefan Jacobi,DE,2017,03,o3,50.93119473088607,50.546384,9.680167
Fulda-Zentral,Stefan Jacobi,DE,2017,03,pm10,11.118135867721518,50.546384,9.680167
Trier-Ostallee,Margit von D?hren,DE,2017,03,no2,33.81973182545454,49.75419199999999,6.646762000000002
Speyer-Nord,Margit von D?hren,DE,2017,03,pm25,7.183881999914529,49.35114299999999,8.423005
Worms-Hagenstra?e,Margit von D?hren,DE,2017,03,co,397.05714211009166,49.62869999999999,8.3649
Bremen-Nord,Andrea Schemmel,DE,2017,03,no2,22.76792828685259,53.180946,8.625456
Bremen-Nord,Andrea Schemmel,DE,2017,03,o3,47.870597609561756,53.180946,8.625456
Oldenburg Heiligengeistwall,Andreas Hainsch,DE,2017,03,pm10,18.714984747933887,53.142835999999996,8.212083999999999
Osnabr?ck-Verkehr,Andreas Hainsch,DE,2017,03,pm10,19.28494420661157,52.2703,8.04147
Heilbronn,Christiane Lutz-Holzhauer,DE,2017,03,pm10,12.723577235772357,49.165508,9.224786
Stuttgart Hohenheimer Stra?e (S),Christiane Lutz-Holzhauer,DE,2017,03,no2,66.94554455445545,48.76871,9.18449
Gaertringen,Christiane Lutz-Holzhauer,DE,2017,03,pm10,8.219277108433735,48.645608,8.904442
Reutlingen,Christiane Lutz-Holzhauer,DE,2017,03,pm10,6.506808510638297,48.48888699999999,9.20732
F?rth/Theresienstra?e,Heinz Ott,DE,2017,03,pm10,12.58222222222222,49.47221,10.984705
Schweinfurt/Obertor,Heinz Ott,DE,2017,03,no2,26.083648068669532,50.048397,10.232076
Landshut/Podewilsstra?e,Heinz Ott,DE,2017,03,pm10,9.24483193277311,48.539801,12.157051
Tiefenbach/Altenschneeberg,Heinz Ott,DE,2017,03,no2,6.24436974789916,49.438464,12.548868999999998
Ostfries. Inseln,Andreas Hainsch,DE,2017,03,pm10,12.06572635964912,53.715300000000006,7.213980000000001
Weserbergland,Andreas Hainsch,DE,2017,03,pm10,11.164112,52.17017,9.06255
Solling-S?d,Andreas Hainsch,DE,2017,03,pm10,8.484968820175439,51.70884,9.554620000000002
G?ttingen,Andreas Hainsch,DE,2017,03,pm10,8.671176622807018,51.55107000000001,9.949760000000001
Allertal,Andreas Hainsch,DE,2017,03,pm10,13.440235409090908,52.82943,9.62295
Eichsfeld,Andreas Hainsch,DE,2017,03,pm10,10.416379095477387,51.50758,10.238539999999999
Baden-Baden,Christiane Lutz-Holzhauer,DE,2017,03,pm10,8.232905982905983,48.77307199999999,8.220214
Ludwigsburg,Christiane Lutz-Holzhauer,DE,2017,03,o3,52.30966386554622,48.899233,9.172792
Bernhausen,Christiane Lutz-Holzhauer,DE,2017,03,pm10,13.88577235772358,48.678069,9.227769
Neuenburg,Christiane Lutz-Holzhauer,DE,2017,03,pm10,8.432765957446808,47.81901899999998,7.5679690000000015
Wiesloch,Christiane Lutz-Holzhauer,DE,2017,03,o3,57.06116071428572,49.300731,8.700103000000002
Heilbronn,Christiane Lutz-Holzhauer,DE,2017,03,no2,28.08559670781893,49.165508,9.224786
Dom?ne Bobbe,Ulrich Zimmermann,DE,2017,03,so2,1.5316407327586206,51.83730599999999,11.891411999999999
Zeitz,Ulrich Zimmermann,DE,2017,03,o3,57.534906223175966,51.05455799999999,12.141322
Burg,Ulrich Zimmermann,DE,2017,03,no2,12.799575793650794,52.268353999999995,11.864763
Halle/Nord,Ulrich Zimmermann,DE,2017,03,no2,12.80019982832618,51.496185,11.979055999999998
W?rth-Marktplatz,Margit von D?hren,DE,2017,03,co,244.70833493975906,49.052321,8.253547
Trier-Ostallee,Margit von D?hren,DE,2017,03,co,322.68628948497854,49.75419199999999,6.646762000000002
Mainz-Parcusstra?e,Margit von D?hren,DE,2017,03,pm25,7.237445454761905,50.00097300000001,8.261277
Koblenz-Friedrich-Ebert-Ring,Margit von D?hren,DE,2017,03,co,215.927892008547,50.35439999999999,7.596583
Landshut/Podewilsstra?e,Heinz Ott,DE,2017,03,no2,26.709957983193274,48.539801,12.157051
M?nchen/Landshuter Allee,Heinz Ott,DE,2017,03,pm10,15.441134453781515,48.14960600000001,11.536512999999998
M?nchen/Lothstra?e,Heinz Ott,DE,2017,03,pm25,4.97546218487395,48.15453400000001,11.554669
Trostberg/Schwimmbadstra?e,Heinz Ott,DE,2017,03,o3,56.40746031746032,48.021657,12.538174
Spreewald,Manfred Lotz,DE,2017,03,so2,1.905577689243028,51.897597999999995,14.057064000000002
Neuruppin,Manfred Lotz,DE,2017,03,no2,17.556746031746037,52.93189,12.809481
Neuruppin,Manfred Lotz,DE,2017,03,pm10,14.376984126984127,52.93189,12.809481
Eisenh?ttenstadt,Manfred Lotz,DE,2017,03,pm10,13.913865546218487,52.146264,14.638165999999998
Ludwigsburg,Christiane Lutz-Holzhauer,DE,2017,03,pm10,9.495141700404856,48.899233,9.172792
Mannheim_Friedrichsring,Christiane Lutz-Holzhauer,DE,2017,03,co,398.3739837398374,49.49256,8.47204
Burgbernheim/Gr?ne Au,Heinz Ott,DE,2017,03,o3,68.64340336134453,49.44405999999999,10.325
Lindau (Bodensee)/Friedrichshafener Stra?e,Heinz Ott,DE,2017,03,co,248.48739495798318,47.55747299999999,9.688869
Kehl,Christiane Lutz-Holzhauer,DE,2017,03,pm10,10.353191489361702,48.57817799999999,7.802317000000001
Mannheim_Friedrichsring,Christiane Lutz-Holzhauer,DE,2017,03,no2,47.4865306122449,49.49256,8.47204
Gaertringen,Christiane Lutz-Holzhauer,DE,2017,03,o3,61.66903765690376,48.645608,8.904442
Reutlingen,Christiane Lutz-Holzhauer,DE,2017,03,no2,18.612173913043478,48.48888699999999,9.20732
Schwarzwald-S?d,Christiane Lutz-Holzhauer,DE,2017,03,so2,0.40263157894736834,47.80989199999999,7.764528000000001
Schwarzwald-S?d,Christiane Lutz-Holzhauer,DE,2017,03,pm10,4.611344537815126,47.80989199999999,7.764528000000001
"Cottbus, Bahnhofstr.",Manfred Lotz,DE,2017,03,pm10,14.93690476190476,51.756476,14.327998000000001
Potsdam-Zentrum,Manfred Lotz,DE,2017,03,no2,17.85952380952381,52.401352,13.059944999999999
"Potsdam, Gro? Glienicke",Manfred Lotz,DE,2017,03,no2,15.119747899159664,52.484168,13.123698000000001
Eberswalde Breite Stra?e,Manfred Lotz,DE,2017,03,no2,28.75674603174603,52.832467,13.822211
Cottbus,Manfred Lotz,DE,2017,03,no2,13.933864541832667,51.746344,14.33455
Nauen,Manfred Lotz,DE,2017,03,no2,12.683613445378153,52.608609,12.885193999999998
"Potsdam, Gro?beerenstr.",Manfred Lotz,DE,2017,03,pm25,11.158823529411766,52.38886899999999,13.094617999999999
Brandenburg a.d. Havel,Manfred Lotz,DE,2017,03,no2,14.64484126984127,52.420442,12.552303
Blankenfelde-Mahlow,Manfred Lotz,DE,2017,03,pm10,13.23655462184874,52.34970299999999,13.424304000000001
"Potsdam, Gro? Glienicke",Manfred Lotz,DE,2017,03,pm10,12.019747899159665,52.484168,13.123698000000001
Nauen,Manfred Lotz,DE,2017,03,o3,52.237815126050414,52.608609,12.885193999999998
Potsdam Zeppelinstr.,Manfred Lotz,DE,2017,03,co,333.54700854700855,52.393932,13.037474000000001
Neuenburg,Christiane Lutz-Holzhauer,DE,2017,03,no2,19.375757575757575,47.81901899999998,7.5679690000000015
Schw?bisch_Hall,Christiane Lutz-Holzhauer,DE,2017,03,o3,54.42425531914894,49.107878,9.733231
Schwarzwald-S?d,Christiane Lutz-Holzhauer,DE,2017,03,no2,2.723404255319149,47.80989199999999,7.764528000000001
T?bingen,Christiane Lutz-Holzhauer,DE,2017,03,no2,20.18831168831169,48.50770299999999,9.051178
Gaertringen,Christiane Lutz-Holzhauer,DE,2017,03,no2,13.823170731707316,48.645608,8.904442
Ulm,Christiane Lutz-Holzhauer,DE,2017,03,no2,28.220081967213112,48.396836,9.979030999999999
Possen,Peter Reischl,DE,2017,03,so2,0.9807475203600002,51.333333,10.867188
Hummelshain,Peter Reischl,DE,2017,03,o3,62.15651001877637,50.79161599999998,11.661233
Karlsruhe_Reinhold-Frank-Strasse,Christiane Lutz-Holzhauer,DE,2017,03,co,379.3103448275862,49.00795999999998,8.387189999999999
Ludwigsburg Friedrichstra?e (S),Christiane Lutz-Holzhauer,DE,2017,03,no2,48.624454148471614,48.88920000000001,9.19003
Baden-Baden,Christiane Lutz-Holzhauer,DE,2017,03,no2,17.462555066079297,48.77307199999999,8.220214
Stuttgart Am Neckartor (S),Christiane Lutz-Holzhauer,DE,2017,03,no2,71.05795918367346,48.7881,9.19101
Jena Dammstr.,Peter Reischl,DE,2017,03,o3,56.58302495802521,50.93351299999999,11.597062
Suhl F.-K?nig-Str,Peter Reischl,DE,2017,03,no2,27.98252243681275,50.61153,10.693092
Karlsruhe-Nordwest,Christiane Lutz-Holzhauer,DE,2017,03,no2,20.64891774891775,49.02859400000001,8.355628
Pforzheim,Christiane Lutz-Holzhauer,DE,2017,03,no2,21.577056277056275,48.88903899999999,8.665536
Neuenburg,Christiane Lutz-Holzhauer,DE,2017,03,o3,53.238839285714285,47.81901899999998,7.5679690000000015
Schw?bische_Alb,Christiane Lutz-Holzhauer,DE,2017,03,no2,4.2899159663865545,48.345778,9.207639
Wiesloch,Christiane Lutz-Holzhauer,DE,2017,03,pm10,8.884255319148934,49.300731,8.700103000000002
Friedrichshafen,Christiane Lutz-Holzhauer,DE,2017,03,pm10,6.611111111111111,47.66005599999999,9.485675
Villingen-Schwenningen,Christiane Lutz-Holzhauer,DE,2017,03,o3,59.52961373390558,48.048656,8.463597
Mannheim-Nord,Christiane Lutz-Holzhauer,DE,2017,03,no2,28.59795918367347,49.544078000000006,8.465281
Friedrichshafen,Christiane Lutz-Holzhauer,DE,2017,03,no2,24.905172413793103,47.66005599999999,9.485675
Schw?bisch_Hall,Christiane Lutz-Holzhauer,DE,2017,03,no2,19.049173553719008,49.107878,9.733231
Bernhausen,Christiane Lutz-Holzhauer,DE,2017,03,o3,51.47478991596638,48.678069,9.227769
Stuttgart_Arnulf-Klett-Platz,Christiane Lutz-Holzhauer,DE,2017,03,co,398.7012987012987,48.78312999999999,9.180720000000004
Eggenstein,Christiane Lutz-Holzhauer,DE,2017,03,so2,2.6539748953974893,49.07655,8.40666
Greiz Mollbergstr.,Peter Reischl,DE,2017,03,o3,55.52693330298319,50.65586100000001,12.205199
Gladbeck Goethestra?e,J?rgen Friesel,DE,2017,03,no2,37.88557276995305,51.56805500000001,6.990945000000001
Gladbeck Goethestra?e,J?rgen Friesel,DE,2017,03,pm10,19.07302808988764,51.56805500000001,6.990945000000001
Bielefeld Detmolder Stra?e,J?rgen Friesel,DE,2017,03,no2,31.412823529411767,52.005624,8.552804
Bielefeld Detmolder Stra?e,J?rgen Friesel,DE,2017,03,pm10,17.770231092436973,52.005624,8.552804
Hannover Verkehr,Andreas Hainsch,DE,2017,03,pm10,16.45274248523207,52.359478,9.7155
Altes Land,Andreas Hainsch,DE,2017,03,pm10,12.166899533333332,53.52418,9.685030000000001
Jadebusen,Andreas Hainsch,DE,2017,03,pm10,12.188373864035087,53.59617,8.090589999999999
Wittenberg/Dessauer Strasse,Ulrich Zimmermann,DE,2017,03,pm10,16.192048214285716,51.867471,12.59827
Forellenbach,Ruprecht Schleyer,DE,2017,03,no2,3.8135217391304352,48.947611,13.420573
Forellenbach,Ruprecht Schleyer,DE,2017,03,so2,0.4521739130434783,48.947611,13.420573
Dessau Albrechtsplatz,Ulrich Zimmermann,DE,2017,03,no2,15.747216596638657,51.84057599999999,12.244763999999998
Bitterfeld/Wolfen,Ulrich Zimmermann,DE,2017,03,pm10,12.228605079365078,51.651165999999996,12.302866
Aschersleben,Ulrich Zimmermann,DE,2017,03,pm10,20.152786071428572,51.759554,11.449438
Halle/Paracelsusstr.,Ulrich Zimmermann,DE,2017,03,no2,43.79717310756972,51.494756,11.981314
Brocken,Ulrich Zimmermann,DE,2017,03,so2,1.3649298580508475,51.798629,10.618275
Dom?ne Bobbe,Ulrich Zimmermann,DE,2017,03,no2,7.092861965811966,51.83730599999999,11.891411999999999
Wei?enfels/Am Krug,Ulrich Zimmermann,DE,2017,03,so2,0.8221837322274882,51.197249,11.960960000000002
Westerland,Ruprecht Schleyer,DE,2017,03,pm10,14.949259259259259,54.924967,8.308208
Schm?cke,Ruprecht Schleyer,DE,2017,03,o3,72.61758771929823,50.65406600000001,10.769534
Westerland,Ruprecht Schleyer,DE,2017,03,no2,7.861908713692946,54.924967,8.308208
Waldhof,Ruprecht Schleyer,DE,2017,03,pm10,9.587016806722689,52.80077299999999,10.756733
Burg,Ulrich Zimmermann,DE,2017,03,pm25,9.142580119047619,52.268353999999995,11.864763
Aschersleben,Ulrich Zimmermann,DE,2017,03,no2,32.233183928571435,51.759554,11.449438
Wernigerode/Bahnhof,Ulrich Zimmermann,DE,2017,03,o3,56.0148004237288,51.83938199999999,10.790142999999999
Bitterfeld/Wolfen,Ulrich Zimmermann,DE,2017,03,co,234.50388888888887,51.651165999999996,12.302866
Bitterfeld/Wolfen,Ulrich Zimmermann,DE,2017,03,no2,14.3611001984127,51.651165999999996,12.302866
Unterharz / Friedrichsbrunn,Ulrich Zimmermann,DE,2017,03,no2,4.386347692307692,51.662435,11.043386
Goldene Aue (Ro?la),Ulrich Zimmermann,DE,2017,03,o3,53.330412903225806,51.456071,11.091078
Magdeburg Schleinufer,Ulrich Zimmermann,DE,2017,03,no2,33.48285181451613,52.12076,11.632669
Plateau Caillou,ORA,FR,2017,03,o3,22.022054794520546,-21.009739859322,55.27271061117527
Plateau Caillou,ORA,FR,2017,03,no2,7.544566210045663,-21.009739859322,55.27271061117527
Plateau Caillou,ORA,FR,2017,03,so2,0.66,-21.009739859322,55.27271061117527
Kicevo,State Air Quality Monitoring Network,MK,2017,03,co,523.304344859155,41.51444999946694,20.958620000000003
DAX,AIRAQ,FR,2017,03,pm10,14.223290598290598,43.704719649007885,-1.0386141651933083
Biarritz-hippodrome,AIRAQ,FR,2017,03,pm10,24.753205128205128,43.47021859703444,-1.5538428964000601
Biarritz-hippodrome,AIRAQ,FR,2017,03,o3,65.3482905982906,43.47021859703444,-1.5538428964000601
Biarritz-hippodrome,AIRAQ,FR,2017,03,no2,11.090470085470086,43.47021859703444,-1.5538428964000601
AGEN,AIRAQ,FR,2017,03,pm10,13.039529914529915,44.192239212466404,0.6238889479738489
AMBES 2,AIRAQ,FR,2017,03,o3,68.27141025641026,45.01224870329169,-0.5297221500007361
MASLACQ,AIRAQ,FR,2017,03,so2,1.4854468085106383,43.43415577250017,-0.6919444155834595
LAGOR,AIRAQ,FR,2017,03,so2,3.136421568627451,43.40968863828165,-0.6716667446750297
PAU TOURASSE,AIRAQ,FR,2017,03,no2,25.875,43.31106758170933,-0.35211893012331763
SAINT-SULPICE,AIRAQ,FR,2017,03,o3,62.90851063829787,44.91302863056149,-0.3844439073070745
