location,city,country,year,month,parameter,value,latitude,longitude
VK Industrial Area Jaipur - RSPCB,Jaipur,IN,2016,11,co,945.1617440225035,26.9738778,75.7738777777777
VK Industrial Area Jaipur - RSPCB,Jaipur,IN,2016,11,o3,30.16978276103714,26.9738778,75.7738777777777
VK Industrial Area Jaipur - RSPCB,Jaipur,IN,2016,11,so2,18.781796267496112,26.9738778,75.7738777777777
VK Industrial Area Jaipur - RSPCB,Jaipur,IN,2016,11,no2,24.205955213435967,26.9738778,75.7738777777777
R K Puram,Delhi,IN,2016,11,pm10,451.19023136246784,28.5648,77.1744
R K Puram,Delhi,IN,2016,11,o3,44.330732177263975,28.5648,77.1744
R K Puram,Delhi,IN,2016,11,pm25,293.6238993710692,28.5648,77.1744
R K Puram,Delhi,IN,2016,11,co,3939.3137254901962,28.5648,77.1744
R K Puram,Delhi,IN,2016,11,no2,111.39383697813122,28.5648,77.1744
Haldia - WBSPCB,Haldia,IN,2016,11,pm10,179.1601724137931,22.060470000000002,88.109737
Haldia - WBSPCB,Haldia,IN,2016,11,so2,19.96964238410596,22.060470000000002,88.109737
Haldia - WBSPCB,Haldia,IN,2016,11,o3,50.02260172626387,22.060470000000002,88.109737
Haldia - WBSPCB,Haldia,IN,2016,11,co,927.5735294117648,22.060470000000002,88.109737
Haldia - WBSPCB,Haldia,IN,2016,11,no2,33.77931288343559,22.060470000000002,88.109737
US Diplomatic Post: Chennai,Chennai,IN,2016,11,pm25,-19.925837320574164,13.052371,80.251932
US Diplomatic Post: Hyderabad,Hyderabad,IN,2016,11,pm25,58.03636363636363,17.443464000000002,78.47489
US Diplomatic Post: New Delhi,Delhi,IN,2016,11,pm25,475.19760765550234,28.598096,77.189066
US Diplomatic Post: Kolkata,Kolkata,IN,2016,11,pm25,-118.51626794258374,22.547142,88.35104799999999
US Diplomatic Post: Mumbai,Mumbai,IN,2016,11,pm25,-40.200478468899526,19.066023,72.868702
Sector 6 Panchkula - HSPCB,Panchkula,IN,2016,11,pm25,68.8702596053998,30.7057778,76.8531805555555
Sector 6 Panchkula - HSPCB,Panchkula,IN,2016,11,so2,7.389678423236514,30.7057778,76.8531805555555
Sector 6 Panchkula - HSPCB,Panchkula,IN,2016,11,co,504.4055201698514,30.7057778,76.8531805555555
Sector 6 Panchkula - HSPCB,Panchkula,IN,2016,11,no2,21.42328236493374,30.7057778,76.8531805555555
"MD University, Rohtak - HSPCB",Rohtak,IN,2016,11,pm10,54.44552123552124,28.876028,76.61946400000001
"MD University, Rohtak - HSPCB",Rohtak,IN,2016,11,co,463.29787234042556,28.876028,76.61946400000001
"MD University, Rohtak - HSPCB",Rohtak,IN,2016,11,o3,39.57001293661061,28.876028,76.61946400000001
"MD University, Rohtak - HSPCB",Rohtak,IN,2016,11,so2,24.107916120576668,28.876028,76.61946400000001
"MD University, Rohtak - HSPCB",Rohtak,IN,2016,11,no2,28.687813712807234,28.876028,76.61946400000001
Collectorate - Muzaffarpur - BSPCB,Muzaffarpur,IN,2016,11,o3,20.223520912547528,26.0762,85.4115
Collectorate - Muzaffarpur - BSPCB,Muzaffarpur,IN,2016,11,co,2234.736059479554,26.0762,85.4115
Collectorate - Muzaffarpur - BSPCB,Muzaffarpur,IN,2016,11,pm25,209.0,26.0762,85.4115
Collectorate - Muzaffarpur - BSPCB,Muzaffarpur,IN,2016,11,so2,12.82580256217031,26.0762,85.4115
Collectorate - Muzaffarpur - BSPCB,Muzaffarpur,IN,2016,11,no2,49.800755287009075,26.0762,85.4115
Bayankhoshuu,Ulaanbaatar,MN,2016,11,so2,93.8080614203455,47.95756,106.82275200000001
Bayankhoshuu,Ulaanbaatar,MN,2016,11,pm25,272.6824925816024,47.95756,106.82275200000001
Bayankhoshuu,Ulaanbaatar,MN,2016,11,pm10,323.7195608782435,47.95756,106.82275200000001
Amgalan,Ulaanbaatar,MN,2016,11,o3,25.652452025586353,47.913429,106.99790700000001
Amgalan,Ulaanbaatar,MN,2016,11,no2,51.98720682302772,47.913429,106.99790700000001
Amgalan,Ulaanbaatar,MN,2016,11,so2,82.44847192608387,47.913429,106.99790700000001
Amgalan,Ulaanbaatar,MN,2016,11,co,1844.997157071784,47.913429,106.99790700000001
Amgalan,Ulaanbaatar,MN,2016,11,pm25,103.02132196162047,47.913429,106.99790700000001
Amgalan,Ulaanbaatar,MN,2016,11,pm10,149.89694385216774,47.913429,106.99790700000001
MNB,Ulaanbaatar,MN,2016,11,o3,17.04757373929591,47.929732,106.88862900000001
MNB,Ulaanbaatar,MN,2016,11,so2,129.8249516441006,47.929732,106.88862900000001
MNB,Ulaanbaatar,MN,2016,11,no2,61.71550903901046,47.929732,106.88862900000001
MNB,Ulaanbaatar,MN,2016,11,pm25,239.38058991436728,47.929732,106.88862900000001
MNB,Ulaanbaatar,MN,2016,11,co,3579.5318744053284,47.929732,106.88862900000001
Tolgoit,Ulaanbaatar,MN,2016,11,o3,10.951844262295081,47.922495,106.79480500000001
MNB,Ulaanbaatar,MN,2016,11,pm10,287.0371075166508,47.929732,106.88862900000001
Tolgoit,Ulaanbaatar,MN,2016,11,no2,61.67520491803279,47.922495,106.79480500000001
Tolgoit,Ulaanbaatar,MN,2016,11,so2,114.63203463203463,47.922495,106.79480500000001
Tolgoit,Ulaanbaatar,MN,2016,11,pm25,304.32479508196724,47.922495,106.79480500000001
Tolgoit,Ulaanbaatar,MN,2016,11,co,3701.433846153846,47.922495,106.79480500000001
Tolgoit,Ulaanbaatar,MN,2016,11,pm10,373.3975409836066,47.922495,106.79480500000001
Nisekh,Ulaanbaatar,MN,2016,11,co,1403.9297163995068,47.863943,106.779094
Nisekh,Ulaanbaatar,MN,2016,11,o3,10.250617283950618,47.863943,106.779094
Nisekh,Ulaanbaatar,MN,2016,11,no2,27.417283950617286,47.863943,106.779094
Nisekh,Ulaanbaatar,MN,2016,11,pm10,172.50061652281136,47.863943,106.779094
Nisekh,Ulaanbaatar,MN,2016,11,so2,22.794081381011097,47.863943,106.779094
Nisekh,Ulaanbaatar,MN,2016,11,pm25,140.0209617755857,47.863943,106.779094
Collectorate Jodhpur - RSPCB,Jodhpur,IN,2016,11,pm10,269.0311128526646,26.292063899999995,73.0379111111111
Collectorate Jodhpur - RSPCB,Jodhpur,IN,2016,11,so2,6.653660933660934,26.292063899999995,73.0379111111111
Collectorate Jodhpur - RSPCB,Jodhpur,IN,2016,11,no2,51.67805772230889,26.292063899999995,73.0379111111111
Collectorate Jodhpur - RSPCB,Jodhpur,IN,2016,11,pm25,125.0817734375,26.292063899999995,73.0379111111111
Collectorate Jodhpur - RSPCB,Jodhpur,IN,2016,11,co,2094.6753246753246,26.292063899999995,73.0379111111111
"Muscatine, High Scho",MUSCATINE,US,2016,11,pm25,12.361663652802893,41.4014,-91.0684
Ward,SUMTER,US,2016,11,pm25,7.059154929577464,32.36253,-88.27792
Ward,SUMTER,US,2016,11,o3,0.002858947368421054,32.36253,-88.27792
Front Street,Kansas City,US,2016,11,pm10,33.43234836702955,39.13198,-94.53128000000001
"Muscatine, High Scho",MUSCATINE,US,2016,11,so2,0.0009775280898876406,41.4014,-91.0684
Eugene - Highway 99,Eugene-Springfield,US,2016,11,pm25,5.861440677966103,44.067223,-123.14135
St. Paul - Downtown,RAMSEY,US,2016,11,pm10,19.550847457627118,44.9507,-93.0985
Springfield City Hal,Eugene-Springfield,US,2016,11,pm25,4.638319088319087,44.046683,-123.01773600000001
Indpls- Illinois St,Indianapolis,US,2016,11,co,0.7036931818181819,39.768056,-86.16
TakomaRec,WASHINGTON,US,2016,11,no2,0.01573011363636364,38.970101,-77.016715
TakomaRec,WASHINGTON,US,2016,11,o3,0.017407670454545457,38.970101,-77.016715
Forest Park,St. Louis,US,2016,11,co,0.3516216216216216,38.631057,-90.281144
Collins Park,Toledo,US,2016,11,so2,0.0001524926686217009,41.663405,-83.47596
Forest Park,St. Louis,US,2016,11,no2,0.015119751166407467,38.631057,-90.281144
Forest Park,St. Louis,US,2016,11,pm25,10.048920863309352,38.631057,-90.281144
Plumb-Kit,Reno-Sparks,US,2016,11,pm10,22.91304347826087,39.506,-119.789
London,ONTARIO,CA,2016,11,pm25,8.229583975346687,42.974461,-81.200858
London,ONTARIO,CA,2016,11,o3,0.02213003095975232,42.974461,-81.200858
La Casa NCORE - 4545,Denver-Aurora,US,2016,11,pm10,20.783823529411766,39.7794,-105.00523000000001
La Casa NCORE - 4545,Denver-Aurora,US,2016,11,co,0.35661764705882354,39.7794,-105.00523000000001
La Casa NCORE - 4545,Denver-Aurora,US,2016,11,o3,0.016854197349042713,39.7794,-105.00523000000001
La Casa NCORE - 4545,Denver-Aurora,US,2016,11,pm25,6.4,39.7794,-105.00523000000001
St. Paul-University,Minneapolis-St. Paul-Bloomington,US,2016,11,co,0.25418502202643173,44.9556,-93.1459
Basin,BIG HORN,US,2016,11,o3,0.02322256097560976,44.28,-108.04110700000001
Franklin,FRANKLIN,US,2016,11,pm25,5.0071022727272725,42.013333,-111.80916
Virginia,ST. LOUIS,US,2016,11,pm25,1.960698689956332,47.5212,-92.5393
Yulee,Jacksonville,US,2016,11,pm25,11.288503253796096,30.62673,-81.53596999999999
MONROE STERLING ST P,MONROE,US,2016,11,so2,0.0011996996996997,41.92357,-83.34585799999999
Larwill,WHITLEY,US,2016,11,so2,1.41643059490085e-06,41.169722,-85.62944399999999
Ben Lomond,Santa Cruz-Watsonville,US,2016,11,pm25,5.097560975609756,37.084458000000005,-122.076311
Wenatchee-Fifth St,CHELAN,US,2016,11,pm25,8.002808988764045,47.430609999999994,-120.34195
Larwill,WHITLEY,US,2016,11,no2,0.005013667425968109,41.169722,-85.62944399999999
Miami Golf Course,Payson,US,2016,11,pm10,16.69204152249135,33.419017,-110.82966699999999
East Chicago Post Of,Chicago-Naperville-Joliet,US,2016,11,co,0.3208142857142857,41.628611,-87.461389
Hurricane,WASHINGTON,US,2016,11,o3,0.029805157593123213,37.179,-113.3052
Douglas Red Cross,Sierra Vista-Douglas,US,2016,11,pm10,30.104895104895103,31.3492,-109.53968300000001
Bullhead City,Lake Havasu City-Kingman,US,2016,11,pm10,15.790035587188612,35.166111,-114.566111
Douglas Red Cross,Sierra Vista-Douglas,US,2016,11,pm25,4.313588850174216,31.3492,-109.53968300000001
Gateway,PINELLAS,US,2016,11,co,0.18059360730593607,27.893466999999998,-82.679917
Lab Annex,MIAMI - DADE,US,2016,11,no2,0.010545638945233268,25.798333,-80.210278
Abbotsford Airport,BRITISH COLUMBIA,CA,2016,11,co,0.17196480938416422,49.021506,-122.32655600000001
Lab Annex,MIAMI - DADE,US,2016,11,co,0.26309963099630995,25.798333,-80.210278
Abbotsford Airport,BRITISH COLUMBIA,CA,2016,11,no2,0.006792507204610952,49.021506,-122.32655600000001
Palatka,PUTNAM,US,2016,11,pm10,27.40377358490566,29.686667,-81.656389
Abbotsford Airport,BRITISH COLUMBIA,CA,2016,11,o3,0.017527377521613836,49.021506,-122.32655600000001
Abbotsford Airport,BRITISH COLUMBIA,CA,2016,11,pm25,3.1776203966005663,49.021506,-122.32655600000001
Abbotsford Airport,BRITISH COLUMBIA,CA,2016,11,pm10,7.788553259141494,49.021506,-122.32655600000001
Abbotsford Airport,BRITISH COLUMBIA,CA,2016,11,so2,0.0,49.021506,-122.32655600000001
Roosvelt,DUCHESNE,US,2016,11,no2,0.003969827586206897,40.2943,-110.009
Roosvelt,DUCHESNE,US,2016,11,pm25,3.4227080394922424,40.2943,-110.009
Roosvelt,DUCHESNE,US,2016,11,o3,0.026091038406827888,40.2943,-110.009
Fresno - Garland,FRESNO,US,2016,11,so2,0.00017602427921092564,36.785378,-119.773206
Fresno - Garland,FRESNO,US,2016,11,pm25,23.235869565217392,36.785378,-119.773206
Fresno - Garland,FRESNO,US,2016,11,co,0.5190909090909092,36.785378,-119.773206
Fresno - Garland,FRESNO,US,2016,11,no2,0.015608828006088284,36.785378,-119.773206
Fresno - Garland,FRESNO,US,2016,11,pm10,39.02918586789554,36.785378,-119.773206
Chico -  East,BUTTE,US,2016,11,co,0.29869215291750506,39.76161,-121.84048
Chico -  East,BUTTE,US,2016,11,no2,0.007526104417670683,39.76161,-121.84048
Fresno - Garland,FRESNO,US,2016,11,o3,0.01962269938650307,36.785378,-119.773206
Chico -  East,BUTTE,US,2016,11,pm10,17.20696324951644,39.76161,-121.84048
Chico -  East,BUTTE,US,2016,11,pm25,17.450676982591876,39.76161,-121.84048
Chico -  East,BUTTE,US,2016,11,o3,0.01538955823293173,39.76161,-121.84048
Bremerton-Spruce Ave,KITSAP,US,2016,11,pm25,3.896332863187588,47.592675,-122.627397
NORFOLK - NOAA,Virginia Beach-Norfolk-Newport News,US,2016,11,co,0.3390143737166325,36.85555,-76.30135
NORFOLK - NOAA,Virginia Beach-Norfolk-Newport News,US,2016,11,no2,0.012556237218813908,36.85555,-76.30135
NORFOLK - NOAA,Virginia Beach-Norfolk-Newport News,US,2016,11,so2,0.0003266533066132265,36.85555,-76.30135
Anacortes-202 Ave,SKAGIT,US,2016,11,pm25,4.219298245614035,48.520590000000006,-122.61428000000001
Bronx - IS74,New York-Northern New Jersey-Long Island,US,2016,11,pm25,7.754230769230769,40.814701,-73.886703
Brooklyn - PS274,New York-Northern New Jersey-Long Island,US,2016,11,pm25,7.7004,40.694401,-73.928596
Queen Valley,Phoenix-Mesa-Scottsdale,US,2016,11,o3,0.037915789473684215,33.289398,-111.292801
Thomas Jefferson Sch,Beaumont-Port Arthur,US,2016,11,pm25,8.802071005917162,29.9219,-93.9139
WYLAM,Birmingham-Hoover,US,2016,11,pm10,21.272727272727273,33.4997,-86.9242
WYLAM,Birmingham-Hoover,US,2016,11,pm25,13.040268456375838,33.4997,-86.9242
TAHLEQUAH,Tahlequah,US,2016,11,o3,0.024996721311475407,35.854198,-94.986099
Cornwall,Torrington,US,2016,11,o3,0.031105185185185187,41.833099,-73.303299
Cornwall,Torrington,US,2016,11,pm25,7.891640866873065,41.833099,-73.303299
Cornwall,Torrington,US,2016,11,so2,0.000137370753323486,41.833099,-73.303299
Cornwall,Torrington,US,2016,11,pm10,9.232383808095951,41.833099,-73.303299
Cornwall,Torrington,US,2016,11,co,0.16773846153846153,41.833099,-73.303299
"Davenport, 10th & Vi",Davenport-Moline-Rock Island,US,2016,11,no2,0.008041749502982108,41.529999,-90.587502
"Davenport, 10th & Vi",Davenport-Moline-Rock Island,US,2016,11,co,0.20141242937853107,41.529999,-90.587502
"Davenport, 10th & Vi",Davenport-Moline-Rock Island,US,2016,11,so2,0.0002940074906367041,41.529999,-90.587502
"Davenport, 10th & Vi",Davenport-Moline-Rock Island,US,2016,11,pm25,12.702247191011235,41.529999,-90.587502
"Davenport, 10th & Vi",Davenport-Moline-Rock Island,US,2016,11,o3,0.02057223264540338,41.529999,-90.587502
"Clinton, Chancy Park",Clinton,US,2016,11,so2,0.0007509433962264152,41.823101,-90.211899
"Clinton, Chancy Park",Clinton,US,2016,11,pm25,13.177536231884059,41.823101,-90.211899
W OWEN SCH,Fayetteville,US,2016,11,pm25,11.342158859470468,35.041401,-78.953102
Lewiston,Lewiston-Auburn,US,2016,11,pm25,5.929260450160772,44.089355,-70.214134
W OWEN SCH,Fayetteville,US,2016,11,pm10,17.153398058252428,35.041401,-78.953102
Buffalo,Davenport-Moline-Rock Island,US,2016,11,pm10,44.17537313432836,41.467201,-90.688301
MENDNHAL,Greensboro-High Point,US,2016,11,pm10,17.834310850439884,36.1092,-79.8011
MENDNHAL,Greensboro-High Point,US,2016,11,pm25,12.027993779160187,36.1092,-79.8011
MENDNHAL,Greensboro-High Point,US,2016,11,o3,0.021854014598540146,36.1092,-79.8011
DESPLNS,Chicago-Naperville-Joliet,US,2016,11,o3,0.01925925925925926,42.0603,-87.8631
ROCK_IS,Davenport-Moline-Rock Island,US,2016,11,o3,0.021290598290598293,41.5144,-90.5172
Rocky Creek,Kansas City,US,2016,11,o3,0.026769230769230774,39.33188,-94.5806
FIVCO,Huntington-Ashland,US,2016,11,pm25,12.551541850220262,38.4592,-82.6339
FIVCO,Huntington-Ashland,US,2016,11,o3,0.014575000000000001,38.4592,-82.6339
Fort Mountain,Dalton,US,2016,11,o3,0.04565573770491803,34.785,-84.6269
Kennesaw,Atlanta-Sandy Springs-Marietta,US,2016,11,o3,0.02187179487179487,34.0144,-84.6075
McDonough,Atlanta-Sandy Springs-Marietta,US,2016,11,o3,0.024575757575757577,33.4347,-84.1617
